"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1985948136456798478","Wed Nov 05 06:06:01 +0000 2025","0","@PresidenKopi insyaAllah margin profitnya bisak bantu prabowo buat bayar utang kereta whooshnya jokowi ma luhut! oyaa jangan lupak di hari hisab nanti bersaksi untuk kelakuan prabowo jokowi luhut dll ya!! https://t.co/GuJKsSMrEs","1985951717544886714","https://pbs.twimg.com/media/G4-Ej-5X0AAd350.jpg","PresidenKopi","in","","0","0","0","https://x.com/undefined/status/1985951717544886714","1280540215694766082",
"1985945757938303325","Wed Nov 05 06:05:57 +0000 2025","0","@Luke_Paath Sebagai Pengusaha Pak Jokowi yaa pasti faham mana yg potential dan mana yg kuat karena relasi kuasa. Pak Prabowo Pak Jonan Pak Ahok mestilah yang paling tahu gimana kualitas visi dan eksekusi dari Pakde Jokowi saat menjabat. Gitchuu Kaka...️ https://t.co/fGopt9iuCx","1985951702043017566","","Luke_Paath","in","","0","0","0","https://x.com/undefined/status/1985951702043017566","743505426898030592",
"1985951671260967372","Wed Nov 05 06:05:50 +0000 2025","0","Prabowo tak akan pernah berani makzulkan Gibran sampai kapanpun. Hidup Jokowi bukan hanya slogan strategi politik tapi sudah bentuk menyerah tanpa syarat ","1985951671260967372","","","in","","0","0","0","https://x.com/undefined/status/1985951671260967372","1303855987623829504",
"1985535713128169670","Wed Nov 05 06:05:43 +0000 2025","0","@MarjanSapr17110 @KangManto123 Kl pake logika Jokowi Harusnya sama","1985951642005750180","","MarjanSapr17110","in","","0","0","0","https://x.com/undefined/status/1985951642005750180","1583798302692503558",
"1985951595356668096","Wed Nov 05 06:05:32 +0000 2025","2","Datangi Bareskrim Forum Purnawirawan TNI Minta Kasus Ijazah Jokowi Diusut Kembali - https://t.co/bCedr2jvRK","1985951595356668096","","","in","","0","0","0","https://x.com/undefined/status/1985951595356668096","3319260420",
"1985875640315494763","Wed Nov 05 06:05:29 +0000 2025","0","@DianSandiU @Uki23 Yg dl hina Jokowi kebanyakan ank buah Prabowo smp d bkinkan lagu sm Ahmad Dhani &amp; Fadli zon dan jg puisi","1985951582631182535","","DianSandiU","in","","0","0","0","https://x.com/undefined/status/1985951582631182535","1713906605077790720",
"1985912454652842343","Wed Nov 05 06:05:22 +0000 2025","0","@kompascom Yg membela Jokowi itu termul ","1985951555208822860","","kompascom","in","","0","0","0","https://x.com/undefined/status/1985951555208822860","1932003871657959424",
"1985624627029446918","Wed Nov 05 06:05:12 +0000 2025","0","@msaid_didu Mungkin demi projo relawannya jokowi di serahkan ke prabowo untuk tukal guling","1985951513571967108","","msaid_didu","in","","0","0","0","https://x.com/undefined/status/1985951513571967108","1130631010549297152",
"1985826399748522047","Wed Nov 05 06:04:56 +0000 2025","0","@UmarHasibuan__ @layar099 Seberhasil ini dikritik sama rakyat dan Partai Politik seperti @PDI_Perjuangan lha bandingkan dengan zaman nya Mas Jokowi!","1985951444571435327","","UmarHasibuan__","in","","0","0","0","https://x.com/undefined/status/1985951444571435327","1610452343719624704",
"1946384391049253012","Wed Nov 05 06:04:54 +0000 2025","0","@perupadata Untung aja jonan menolak WHOOSH klo tidak nasib nya sama sprt TOM LEMBONG Jokowi memang anjing","1985951438074515740","","perupadata","in","","0","0","0","https://x.com/undefined/status/1985951438074515740","1929404037700710401",
"1985521246898176402","Wed Nov 05 06:04:28 +0000 2025","0","@Anak__Ogi @jokowi Jadi lemah sekarang jokowi dan keluarganya gitu gi maksudnya ?","1985951330159215019","","Anak__Ogi","in","","0","0","0","https://x.com/undefined/status/1985951330159215019","1613884325648564225",
"1985894264233161110","Wed Nov 05 06:03:33 +0000 2025","0","@samhugget @AgusYudhoyono @jokowi @SBYudhoyono @prabowo @PDemokrat @PurbayaYudhi @KPK_RI Bukan melegalkan korupsi tetapi menyelesaikan apa yg sdh terlanjur. Soal indikasi korupsi pasti akan dituntaskan. Ya kan Pak 08?. Kita tunggu saja apkh akhirnya menyedot APBN atau tiba2 tarif KA reguler dinaikkan atau ......????? ","1985951098621067298","","samhugget","in","","0","0","0","https://x.com/undefined/status/1985951098621067298","2568916987",
"1985951019386487119","Wed Nov 05 06:03:14 +0000 2025","0","BUDI ARIE: KITA TETAP PASANG BADAN UNTUK HAL YANG MENYERANG PAK JOKOWI https://t.co/I82XCS3zml lewat @YouTube","1985951019386487119","","","in","","0","0","0","https://x.com/undefined/status/1985951019386487119","115936810",
"1985950977120485686","Wed Nov 05 06:03:04 +0000 2025","0","ISENG SAJA .. MUNGKIN JOKOWI ATAU GIBRAN DAN KAESANG LIAT INI. BISA PAHAM BACA2 BAHASA INGGRIS. A.B.C. https://t.co/ucw7S960QX","1985950977120485686","https://pbs.twimg.com/ext_tw_video_thumb/1985950918706413568/pu/img/kglUcoXI6ekBBomd.jpg","","in","","0","0","0","https://x.com/undefined/status/1985950977120485686","1705475303571861504",
"1985938839593238700","Wed Nov 05 06:02:28 +0000 2025","0","@DedynurPalakka @KenSavitri35075 betul keluarga jokowi memang tidak membalas. setiap cercaan.. tapi yg membalas via jokowia mania..","1985950826322674152","","DedynurPalakka","in","","0","0","0","https://x.com/undefined/status/1985950826322674152","1603599586550894592",
"1985938839593238700","Wed Nov 05 06:02:21 +0000 2025","0","@DedynurPalakka Masa wapres terbaik sepanjang sejarah di bilang di asingkan... justru rakyat Konoha sedang menunggu duet terdahsyat Gibran &amp; Jokowi untuk ikut kontestasi politik 2029 https://t.co/s9f1sFp5aZ","1985950795855249705","https://pbs.twimg.com/media/G4-DuFxbQAE0qBC.jpg","DedynurPalakka","in","","0","0","0","https://x.com/undefined/status/1985950795855249705","1753072263203799040",
"1985950605614211231","Wed Nov 05 06:01:36 +0000 2025","0","Masalah kritik rezim. Gw dulu malah diolok olok kaum liberal termasuk jomok beneran ini. Karena mereka dulu pro sama abu janda. Gw juga bingung akhir² ini mereka sadar bahwa yang dilakukan rezim jokowi+wowok ini ngaco itu dapet hidayah darimana ya??","1985950605614211231","","","in","","0","1","0","https://x.com/undefined/status/1985950605614211231","1504627720915132416",
"1985857310233907527","Wed Nov 05 06:01:21 +0000 2025","0","@salam4jari Pencitraan doang biar makin dijilat aslinya mah mau-maunya dibodohi untuk nyebokin tainya Jokowi","1985950544167649726","","salam4jari","in","","0","0","0","https://x.com/undefined/status/1985950544167649726","450365619",
"1985950475066441828","Wed Nov 05 06:01:05 +0000 2025","1","makin lama ditengok makin mirip jokowi anjir","1985950475066441828","","","in","","0","0","0","https://x.com/undefined/status/1985950475066441828","1781866786167881729",
"1985941989972738049","Wed Nov 05 06:00:49 +0000 2025","0","@narkosun Akan menjadi mudah untuk memilih jika tanpa disertakan nama Jokowi","1985950410407100767","","narkosun","in","","0","0","0","https://x.com/undefined/status/1985950410407100767","1461172128",
