"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1963879099547664408","Wed Sep 24 04:20:39 +0000 2025","0","@Myoeui jangan lupa mam yaa nun biar gak gempa diri sendiri /?","1970704912637141158","","Myoeui","in","","0","0","0","https://x.com/undefined/status/1970704912637141158","1060352273597919232",
"1970155399673430387","Wed Sep 24 04:18:05 +0000 2025","0","Studi Semiotika Alam Mithologi Akhir Jaman The Kingdom of Sodom #Dracula #OldMan #Samosir #BulldogMan #OldRothschild #Dracula #WolfMan #Kraken #GrayAlien #Illuminati #Dajjal The Death of Hindu Gods #India The Death of Alien Gods #Siberia #Alaska #Melanesia Jalur Gempa Bumi https://t.co/8blyX4H9lc","1970704266286547385","https://pbs.twimg.com/media/G1lZFhlaoAMwICU.jpg","JokowiIjasahAsu","en","","0","0","0","https://x.com/undefined/status/1970704266286547385","1901247003528683520",
"1934557371491344841","Wed Sep 24 04:13:06 +0000 2025","0","@JoshTheDiver iya memang tapi rumah yg kutinggalin sekarang ada retak sih gegara gempa pas di poso yang jaraknya 200km aja berasa bgtt","1970703012135109060","","JoshTheDiver","in","","0","1","0","https://x.com/undefined/status/1970703012135109060","1862808614500548608",
"1970702909043286367","Wed Sep 24 04:12:42 +0000 2025","0","Halo!! Sobat BMKG Berikut disampaikan Video Pembelajaran untuk Kelompok Rentan dalam memitigasi bencana alam seperti banjir tanah longsor angin kencang dan gempa bumi: 1. https://t.co/2RX2jQlG9j 2. https://t.co/NidRi80JuY 3. https://t.co/A8oaCXA5Xa 4. https://t.co/ngmbRFSOET","1970702909043286367","","","in","","0","0","0","https://x.com/undefined/status/1970702909043286367","1001722378844491776",
"1970701565532250424","Wed Sep 24 04:07:21 +0000 2025","0","#Gempa Mag:2.1 24-Sep-2025 11:04:45WIB Lok:1.26LS 120.06BT (24 km TimurLaut SIGI-SULTENG) Kedlmn:10 Km #BMKG Disclaimer:Informasi ini mengutamakan kecepatan sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data https://t.co/lKfJbztX3L","1970701565532250424","https://pbs.twimg.com/tweet_video_thumb/G1lWoXAaoAM0N5O.jpg","","in","","0","0","0","https://x.com/undefined/status/1970701565532250424","108543358",
"1970696577116418506","Wed Sep 24 04:06:02 +0000 2025","0","@MonarchBluee Lha kowe saiki diberi tanggung jawab untuk mengatur gempa yah?","1970701231455879208","","MonarchBluee","in","","0","1","0","https://x.com/undefined/status/1970701231455879208","1426814342226354176",
"1970155399673430387","Wed Sep 24 03:57:09 +0000 2025","0","Studi Semiotika Alam Mithologi Akhir Jaman The Kingdom of Sodom #Dracula #OldMan #Samosir #BulldogMan #OldRothschild #Dracula #WolfMan #Kraken #GrayAlien #Illuminati #Dajjal The Death of Hindu Gods #India The Death of Alien Gods #Siberia #Alaska #Melanesia Jalur Gempa Bumi https://t.co/zvQh2glFXO","1970698999339651313","https://pbs.twimg.com/media/G1lUS8saYAA4nlg.jpg","JokowiIjasahAsu","en","","0","1","0","https://x.com/undefined/status/1970698999339651313","1901247003528683520",
"1934557371491344841","Wed Sep 24 03:46:43 +0000 2025","0","@JoshTheDiver ahh iya iya kemarin pas acara hima aku pernah juga naik perahu perahu nelayan sekitar gtu yg dekat pusat laut nama tempatnya pantai bonebula nah kami ke pasir timbul di tengah laut kalo pusat laut emang rame sih btw pas gempa masih belum di palu aku","1970696370052046973","","JoshTheDiver","in","","0","1","0","https://x.com/undefined/status/1970696370052046973","1862808614500548608",
"1970694240012509534","Wed Sep 24 03:38:15 +0000 2025","0","Barusan gempa nggak sih?","1970694240012509534","","","in","","0","0","0","https://x.com/undefined/status/1970694240012509534","126872276",
"1970155399673430387","Wed Sep 24 03:33:46 +0000 2025","0","Studi Semiotika Alam Mithologi Akhir Jaman The Kingdom of Sodom #Dracula #OldMan #Samosir #BulldogMan #OldRothschild #Dracula #WolfMan #Kraken #GrayAlien #Illuminati #Dajjal The Death of Hindu Gods #India The Death of Alien Gods #Siberia #Alaska #Melanesia Jalur Gempa Bumi https://t.co/sKDS9WUswE","1970693110981370208","https://pbs.twimg.com/media/G1lO8LzbUAA-rvN.jpg","JokowiIjasahAsu","en","","0","1","0","https://x.com/undefined/status/1970693110981370208","1901247003528683520",
