"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1970688688213631490","Wed Sep 24 04:40:15 +0000 2025","0","@ch_chotimah2 @jokowi Ya ga papa ukht emangnya kenapa?","1970709845323272686","","ch_chotimah2","in","","0","0","0","https://x.com/undefined/status/1970709845323272686","1604204021215948800",
"1970684616802738568","Wed Sep 24 04:40:15 +0000 2025","0","@Dharma_tc @jokowi Ya betul dan baru baru ini ada 1 pabriknya yang kena sita bank karena tidak bisa bayar ada 1000 unit traktor .","1970709842802418111","","Dharma_tc","in","","0","0","0","https://x.com/undefined/status/1970709842802418111","1659107567166189568",
"1970709810493694318","Wed Sep 24 04:40:07 +0000 2025","0","Apakah orang2 hebat pintar DIDUNIA LUAR SANA ....TIDAK ADA YG INGIN TANYA IJAZAH JOKOWI seperti si roi kermit cs https://t.co/srC2CgiKVw","1970709810493694318","https://pbs.twimg.com/media/G1leIRHaoAAK0Ok.jpg","","in","","0","0","0","https://x.com/undefined/status/1970709810493694318","1729761988296019968",
"1970500809361367081","Wed Sep 24 04:40:04 +0000 2025","0","@geloraco Si Jokowi takut anaknya di makjulkan hhhh","1970709796161757316","","geloraco","in","","0","0","0","https://x.com/undefined/status/1970709796161757316","1477147713804197889",
"1970709481651925214","Wed Sep 24 04:38:49 +0000 2025","0","Relawan Pravowo mulai mual dengan Relawan Jokowi","1970709481651925214","","","in","","0","0","0","https://x.com/undefined/status/1970709481651925214","1796573970579574784",
"1970709423850168480","Wed Sep 24 04:38:35 +0000 2025","0","BALADA PRESIDEN KE7 INDONESIA 10 TAHUN ( 2 PERIODE ) MELAHIRKAN KASUS IJAZAH PALSU 1.KASUS IJAZAH PALSU JOKOWI 2.KASUS ANAK JOKOWI ( GIBRAN ) HANYA PUNYA SURAT KETERANGAN BUKAN IJAZAH SMA DAFTAR CAWAPRES DI PILPRES INDONESIA 2024 @prabowo Apa kata dunia @UN @ICC @OCCRP","1970709423850168480","","","in","","0","0","1","https://x.com/undefined/status/1970709423850168480","1473390005347250179",
"1970706611623899593","Wed Sep 24 04:38:21 +0000 2025","1","@north_arcturus Not wrong either it's part of the factor but before Jokowi's reputation took a nosedive he was seen more amicably. Also him &amp; other politicians of his generation being disliked just goes to show that putting emphasis on youth isn't the be all end all of everything.","1970709366690226600","","north_arcturus","en","","0","0","0","https://x.com/undefined/status/1970709366690226600","1631321607083020288",
"1970709336931606994","Wed Sep 24 04:38:14 +0000 2025","0","Jokowi belum ada tandingannya di Indonesia https://t.co/XVDjIh0x3I Postingan ini dibagikan via TikTok Lite. Unduh TikTok Lite untuk menikmati postingan lainnya: https://t.co/nQUYRNLRGh","1970709336931606994","","","in","","0","0","0","https://x.com/undefined/status/1970709336931606994","126607693",
"1970709333936951402","Wed Sep 24 04:38:13 +0000 2025","0","Jokowi Gaungkan Prabowo-Gibran 2 Periode Pengamat: Terkesan Haus Kekuasaan https://t.co/SRH1xs2eNU","1970709333936951402","","","in","","0","0","0","https://x.com/undefined/status/1970709333936951402","132078023",
"1970651162031599671","Wed Sep 24 04:38:07 +0000 2025","1","@geloraco Jokowi adzan dhuhur jam 9 pagi.","1970709308628406553","","geloraco","in","","0","0","0","https://x.com/undefined/status/1970709308628406553","121425273",
"1970688688213631490","Wed Sep 24 04:38:05 +0000 2025","0","@ch_chotimah2 @jokowi bagaimana tanggapan dajjal2 nkri ternakan hewan @ch_chotimah2 dan ratu dajjal @EviDrajat bukti nyata kan ikasah kagak palsu dan kemampuan diakui dunia buzzer2 dajjal ternakan hewan kebo semakin tantrum. https://t.co/VM5Zz3in3y","1970709298666971374","https://pbs.twimg.com/media/G1ldp_taoAEmboM.jpg","ch_chotimah2","in","","0","0","0","https://x.com/undefined/status/1970709298666971374","199958165",
"1970066596376072632","Wed Sep 24 04:38:01 +0000 2025","0","@Subur0204 Emang jokowi pernah?? Bukannya dia absen mulu . Ada yg baru bangun tidur nih langs nyetatus","1970709281537499503","","Subur0204","in","","0","0","0","https://x.com/undefined/status/1970709281537499503","3466666161",
"1970709197009617275","Wed Sep 24 04:37:41 +0000 2025","0","Ap hebatnya sih RELAWAN jokowi ( Projo Bara JP Joman ) mereka ini kaan bukan Partai Politik udh abaikan aja","1970709197009617275","","","in","","0","0","0","https://x.com/undefined/status/1970709197009617275","1834486679945838592",
"1970521909004804293","Wed Sep 24 04:37:09 +0000 2025","0","@Simemaki KL si Jokowi JD dewan blimbing economi ..tok de tok Onli tok tok tok wow hhhh","1970709064725471449","","Simemaki","in","","0","0","0","https://x.com/undefined/status/1970709064725471449","1477147713804197889",
"1970709060040507825","Wed Sep 24 04:37:08 +0000 2025","0","Isiiiiiin atuh pak @jokowi Meni jelas bukbrak bapa mah ngan mikiran anak wae. PEMILU jauh keneh ka cirebon ge 7 tanjakan deui. Husragh sdh kampanye ","1970709060040507825","","","in","","0","0","0","https://x.com/undefined/status/1970709060040507825","1661041817138368512",
"1970622523818811595","Wed Sep 24 04:36:55 +0000 2025","0","@regar_op0sisi Memang bangsat banget @jokowi","1970709006160363790","","regar_op0sisi","in","","0","0","0","https://x.com/undefined/status/1970709006160363790","1873581557237321728",
"1969929512956879074","Wed Sep 24 04:36:38 +0000 2025","0","@minionsthe6 @ch_chotimah2 Makanya Jagan jadi orang bodoh dungu ngaku pintar pakar hukum pakar segala pakar ngadapin keluarga pak Dhe kalian tak mampu sebab apa ? Sebab Jokowi orang baik bukan kayak kalian Ternak Dajjal ","1970708935129911338","","minionsthe6","in","","0","0","0","https://x.com/undefined/status/1970708935129911338","829200990285004803",
"1970686856036761676","Wed Sep 24 04:36:33 +0000 2025","0","@Pieter_Sun01 @_satrio_aji_ @jokowi @yonobubut70 @G0LIATH87 @aewin86 @DianSandiU @xquitavee @DedynurPalakka @tham878 @tekarok007 @Franken_blues ","1970708912287686766","","Pieter_Sun01","qme","","0","0","0","https://x.com/undefined/status/1970708912287686766","1648555393671630849",
"1970708896865230951","Wed Sep 24 04:36:29 +0000 2025","0","JELAS DONG BEDA KELAS PAK JOKOWI dicintai rakyat PAK PRBOWO dicintai rakyat Pak Anies dicintai ormas dan DPRD Pak Ganjar dicintai relawan dan petugas partai.. Semua memang dicintai tapi yang dicintai rakyatlah yang sesungguhnya jadi PEMIMPIN https://t.co/zJDE4O0UbY","1970708896865230951","https://pbs.twimg.com/ext_tw_video_thumb/1970708600302813184/pu/img/3d76jadKyqft6S6T.jpg","","in","","0","0","0","https://x.com/undefined/status/1970708896865230951","1726527629766139904",
"1970688688213631490","Wed Sep 24 04:36:27 +0000 2025","0","@ch_chotimah2 @jokowi Setali tiga uang dengan yg hadir di Papua Nugini secara Papua Nugini mendukung Israil","1970708889307066651","","ch_chotimah2","in","","0","0","0","https://x.com/undefined/status/1970708889307066651","549854264",
